timestamp,cpu_w,ram_w,cpu_e,ram_e,gpu_e,gpus,phase
2026-05-05T16:40:56.083299+00:00,0.0,0.0,1.0595314294310063e-05,2.1938558124998053e-05,0.00013028565978399909,0.0,load_model
2026-05-05T16:40:56.083738+00:00,4.791113227082874,10.0,1.0595314294310063e-05,2.1938558124998053e-05,0.00013028565978399909,0.0,load_model
2026-05-05T16:41:06.428375+00:00,0.0,0.0,1.741914068705431e-05,5.388805411666655e-05,0.00030034412916399994,0.0,load_model
2026-05-05T16:41:06.428524+00:00,3.3052299412530535,10.625,1.741914068705431e-05,5.388805411666655e-05,0.00030034412916399994,0.0,load_model
2026-05-05T16:41:15.472843+00:00,0.0,0.0,4.5504458527501826e-05,8.925038423333135e-05,0.0004490667481419977,0.0,idle
2026-05-05T16:41:15.472993+00:00,3.6329973046156465,10.0,4.5504458527501826e-05,8.925038423333135e-05,0.0004490667481419977,0.0,idle
2026-05-05T16:41:24.336414+00:00,0.0,0.0,9.458882598518624e-05,0.00013731873798888676,0.000594598253456001,0.0,idle
2026-05-05T16:41:24.336637+00:00,7.622045597485477,12.5,9.458882598518624e-05,0.00013731873798888676,0.000594598253456001,0.0,idle
2026-05-05T16:41:33.478530+00:00,0.0,0.0,0.0001337392165181744,0.00018643270266111229,0.0007450130960100013,0.0,idle
2026-05-05T16:41:33.478773+00:00,9.172351737614239,14.0,0.0001337392165181744,0.00018643270266111229,0.0007450130960100013,0.0,idle
2026-05-05T16:41:41.817788+00:00,0.0,0.0,0.00014244565653015112,0.00021458400636944613,0.0008821112612440035,0.0,fine_tuning
2026-05-05T16:41:41.818390+00:00,8.284496671280197,13.541666666666666,0.00014244565653015112,0.00021458400636944613,0.0008821112612440035,0.0,fine_tuning
2026-05-05T16:41:50.562924+00:00,0.0,0.0,0.00015074995426420839,0.00023868536306666658,0.001027644711004,0.0,fine_tuning
2026-05-05T16:41:50.563321+00:00,7.78987011714973,13.035714285714286,0.00015074995426420839,0.00023868536306666658,0.001027644711004,0.0,fine_tuning
2026-05-05T16:41:57.917165+00:00,0.0,0.0,0.00015928682273117636,0.0002606895052249974,0.001171458992722002,0.0,fine_tuning
2026-05-05T16:41:57.917339+00:00,7.283181846089564,12.65625,0.00015928682273117636,0.0002606895052249974,0.001171458992722002,0.0,fine_tuning
2026-05-05T16:42:06.278710+00:00,0.0,0.0,0.00016756808853328378,0.00028272655668888413,0.001309174102894002,0.0,fine_tuning
2026-05-05T16:42:06.278850+00:00,6.870853647896826,12.36111111111111,0.00016756808853328378,0.00028272655668888413,0.001309174102894002,0.0,fine_tuning
2026-05-05T16:42:14.478439+00:00,0.0,0.0,0.00017622233892466212,0.0003039050941055519,0.0014453842118620011,0.0,fine_tuning
2026-05-05T16:42:14.478940+00:00,7.056287313619608,12.125,0.00017622233892466212,0.0003039050941055519,0.0014453842118620011,0.0,fine_tuning
2026-05-05T16:42:21.959602+00:00,0.0,0.0,0.00018344498966400767,0.000322580777544441,0.0015831484887399994,0.0,fine_tuning
2026-05-05T16:42:21.959755+00:00,6.7499245318538295,11.931818181818182,0.00018344498966400767,0.000322580777544441,0.0015831484887399994,0.0,fine_tuning
2026-05-05T16:42:31.663589+00:00,0.0,0.0,0.0001919604755458184,0.00034657672458055097,0.0017579252952280022,0.0,fine_tuning
2026-05-05T16:42:31.774507+00:00,6.5457165822474614,11.875,0.0001919604755458184,0.00034657672458055097,0.0017579252952280022,0.0,fine_tuning
2026-05-05T16:42:38.814632+00:00,0.0,0.0,0.0002014904298069119,0.00035743940159721753,0.0018767051124740017,0.0,fine_tuning
2026-05-05T16:42:38.816324+00:00,6.325785672037156,11.634615384615385,0.0002014904298069119,0.00035743940159721753,0.0018767051124740017,0.0,fine_tuning
2026-05-05T16:42:46.120946+00:00,0.0,0.0,0.00020843210045510895,0.0003809866218499943,0.0019973790979019995,0.0,fine_tuning
2026-05-05T16:42:46.121144+00:00,6.092645316799229,11.517857142857142,0.00020843210045510895,0.0003809866218499943,0.0019973790979019995,0.0,fine_tuning
2026-05-05T16:42:54.137935+00:00,0.0,0.0,0.0002198981132664849,0.0004049223258111054,0.0021296561481679993,0.0,fine_tuning
2026-05-05T16:42:54.138086+00:00,5.986464464698836,11.416666666666666,0.0002198981132664849,0.0004049223258111054,0.0021296561481679993,0.0,fine_tuning
2026-05-05T16:43:02.151905+00:00,0.0,0.0,0.00022900358139597466,0.00042792653354721435,0.002273863485756006,0.0,fine_tuning
2026-05-05T16:43:02.152074+00:00,5.839491032830196,11.328125,0.00022900358139597466,0.00042792653354721435,0.002273863485756006,0.0,fine_tuning
2026-05-05T16:43:10.167382+00:00,0.0,0.0,0.00023725093632311127,0.00044968841845276924,0.00241758943407,0.0,fine_tuning
2026-05-05T16:43:10.167548+00:00,5.716445846618678,11.25,0.00023725093632311127,0.00044968841845276924,0.00241758943407,0.0,fine_tuning
2026-05-05T16:43:18.170448+00:00,0.0,0.0,0.00024627618788705457,0.00047173395021110425,0.0025499406510620035,0.0,fine_tuning
2026-05-05T16:43:18.170618+00:00,5.625568408404836,11.180555555555555,0.00024627618788705457,0.00047173395021110425,0.0025499406510620035,0.0,fine_tuning
2026-05-05T16:43:28.261767+00:00,0.0,0.0,0.0002556791588171557,0.0004938420820861072,0.002781426669584003,0.0,fine_tuning
2026-05-05T16:43:28.316827+00:00,5.571766039184636,11.118421052631579,0.0002556791588171557,0.0004938420820861072,0.002781426669584003,0.0,fine_tuning
2026-05-05T16:43:35.406362+00:00,0.0,0.0,0.00026387787215295205,0.0005150263812416647,0.0029025012108880033,0.0,fine_tuning
2026-05-05T16:43:35.438603+00:00,5.544042844465288,11.0625,0.00026387787215295205,0.0005150263812416647,0.0029025012108880033,0.0,fine_tuning
2026-05-05T16:43:44.442471+00:00,0.0,0.0,0.0002738691308801102,0.0005449753758777761,0.0030515438301220027,0.0,fine_tuning
2026-05-05T16:43:44.445208+00:00,0.0,0.0,0.0002738691308801102,0.0005449753758777761,0.0030515438301220027,0.0,fine_tuning
2026-05-05T16:43:44.445101+00:00,5.515289555887613,11.071428571428571,0.0002738691308801102,0.0005449753758777761,0.0030515438301220027,0.0,fine_tuning
2026-05-05T16:43:44.445566+00:00,5.4826547064444915,11.005917159763314,0.0002738691308801102,0.0005449753758777761,0.0030515438301220027,0.0,fine_tuning
2026-05-05T16:43:51.533140+00:00,0.0,0.0,0.00028355706356384086,0.000563431885163887,0.003361546022568003,0.0,fine_tuning
2026-05-05T16:43:51.533581+00:00,5.461764574772822,10.96045197740113,0.00028355706356384086,0.000563431885163887,0.003361546022568003,0.0,fine_tuning
2026-05-05T16:43:59.530151+00:00,0.0,0.0,0.0002928598129052986,0.0005852830721722208,0.003845179465029998,0.0,fine_tuning
2026-05-05T16:43:59.530395+00:00,5.408319669936561,10.91891891891892,0.0002928598129052986,0.0005852830721722208,0.003845179465029998,0.0,fine_tuning
2026-05-05T16:44:07.538800+00:00,0.0,0.0,0.0003030396948550496,0.0006071599072833325,0.004339661527282004,0.0,fine_tuning
2026-05-05T16:44:07.538988+00:00,5.375726055976262,10.880829015544041,0.0003030396948550496,0.0006071599072833325,0.004339661527282004,0.0,fine_tuning
2026-05-05T16:44:15.549833+00:00,0.0,0.0,0.00031265628017139414,0.0006289832345333301,0.004842912763216002,0.0,fine_tuning
