timestamp,cpu_w,ram_w,cpu_e,ram_e,gpu_e,gpus,phase
2026-04-28T21:00:55.673205+00:00,0.0,0.0,1.1986977589090383e-06,2.1318668778985738e-05,0.7258740050420622,0,load_model
2026-04-28T21:00:55.678436+00:00,0.3807281166256732,10.0,1.1986977589090383e-06,2.1318668778985738e-05,0.7258740050420622,0,load_model
2026-04-28T21:01:03.674763+00:00,0.0,0.0,1.6496828556326042e-06,4.350366636903749e-05,0.7258744151517866,0,load_model
2026-04-28T21:01:03.682673+00:00,0.2919194773117619,10.0,1.6496828556326042e-06,4.350366636903749e-05,0.7258744151517866,0,load_model
2026-04-28T21:01:11.677725+00:00,0.0,0.0,2.0783506747084307e-06,6.568765408462947e-05,0.7258744151517866,0,load_model
2026-04-28T21:01:11.682821+00:00,0.25896555841774765,10.0,2.0783506747084307e-06,6.568765408462947e-05,0.7258744151517866,0,load_model
2026-04-28T21:01:19.681359+00:00,0.0,0.0,2.3548266863892044e-06,8.787315533392957e-05,0.7258748625442133,0,load_model
2026-04-28T21:01:19.687434+00:00,0.2253526460022406,10.0,2.3548266863892044e-06,8.787315533392957e-05,0.7258748625442133,0,load_model
2026-04-28T21:01:27.684071+00:00,0.0,0.0,2.7932133116720015e-06,0.00011005991923933227,0.7258748625442133,0,load_model
2026-04-28T21:01:27.690307+00:00,0.21976981587601027,10.0,2.7932133116720015e-06,0.00011005991923933227,0.7258748625442133,0,load_model
2026-04-28T21:01:36.565395+00:00,0.0,0.0,3.061213905063893e-06,0.0001322441509200467,0.7258752726539378,0,load_model
2026-04-28T21:01:36.573430+00:00,0.2032590002327567,10.0,3.061213905063893e-06,0.0001322441509200467,0.7258752726539378,0,load_model
2026-04-28T21:01:43.686791+00:00,0.0,0.0,3.3558110064776343e-06,0.0001544316963499619,0.7258752726539378,0,load_model
2026-04-28T21:01:43.691755+00:00,0.19317624347644677,10.0,3.3558110064776343e-06,0.0001544316963499619,0.7258752726539378,0,load_model
2026-04-28T21:01:53.687729+00:00,0.0,0.0,3.6728577751180652e-06,0.00017661791384841006,0.0,0,load_model
2026-04-28T21:01:53.785910+00:00,0.0,0.0,3.7576462385023465e-06,0.0001821647552876837,0.72587564548096,0,load_model
2026-04-28T21:01:53.785790+00:00,0.18687824906882486,10.0,3.6728577751180652e-06,0.00017661791384841006,0.72587564548096,0,load_model
2026-04-28T21:01:53.785862+00:00,0.0,0.0,3.7309177775065542e-06,0.0001793909298669961,0.72587564548096,0,load_model
2026-04-28T21:01:53.795084+00:00,0.18722192371294274,10.0,3.7309177775065542e-06,0.0001793909298669961,0.72587564548096,0,load_model
2026-04-28T21:01:53.795527+00:00,0.1858441923668217,10.0,3.7576462385023465e-06,0.0001821647552876837,0.72587564548096,0,load_model
2026-04-28T21:02:01.694026+00:00,0.0,0.0,4.168760480276733e-06,0.00020435187559988768,0.72587564548096,0,load_model
2026-04-28T21:02:01.701258+00:00,0.1857672147236204,10.0,4.168760480276733e-06,0.00020435187559988768,0.72587564548096,0,load_model
2026-04-28T21:02:10.935155+00:00,0.0,0.0,4.593165061717565e-06,0.0002265348198616671,0.7258760555906845,0,load_model
2026-04-28T21:02:10.935229+00:00,0.0,0.0,4.651249893013675e-06,0.0002293083810350962,0.7258760555906845,0,load_model
2026-04-28T21:02:10.943456+00:00,0.18657036894846368,10.0,4.651249893013675e-06,0.0002293083810350962,0.7258760555906845,0,load_model
2026-04-28T21:02:10.944010+00:00,0.18629362797867013,10.0,4.593165061717565e-06,0.0002265348198616671,0.7258760555906845,0,load_model
